NUMCPT,NOMCLI,TYPE_CLIENT,SECTEUR_CLIENT,CONSOLIDATION_CLIENT,CODAME,CODGVR,SERVICE_TYPE
437522,MIN.INTER.DEV.LOC.COMMUNE EL HAMMA DE GABES,GENERAL,ADMINISTRATION,COMMUNE EL HAMMA DE GABES,MIN.INTER.DEV.LOC.,,
437532,MIN.SANTE PUB.HOPITAL DE CIRCONS. DE FAOUAR,GENERAL,ADMINISTRATION,HOPITAL DE CIRCONS. DE FAOUAR,MIN.SANTE PUB.,,
437542,MIN.SANTE PUB.GROUPEMENT DE SANTE DE BASE,GENERAL,ADMINISTRATION,GROUPEMENT DE SANTE DE BASE,MIN.SANTE PUB.,,
437552,MIN.SANTE PUB.GROUPEMENT DE SANTE DE BASE,GENERAL,ADMINISTRATION,GROUPEMENT DE SANTE DE BASE,MIN.SANTE PUB.,,
437562,MIN.SANTE PUB.GROUPEMENT DE SANTE SE BASE DE JERBA,GENERAL,ADMINISTRATION,GROUPEMENT DE SANTE SE BASE DE JERBA,MIN.SANTE PUB.,,
437572,MIN.INTER.DEV.LOC.COMMUNE DE MELLOULECHE,GENERAL,ADMINISTRATION,COMMUNE DE MELLOULECHE,MIN.INTER.DEV.LOC.,,
437582,MIN.INTER.DEV.LOC.COMMUNE DE MAHARES,GENERAL,ADMINISTRATION,COMMUNE DE MAHARES,MIN.INTER.DEV.LOC.,,
437592,MIN.INTER.DEV.LOC.COMMUNE DE SBIKHA,GENERAL,ADMINISTRATION,COMMUNE DE SBIKHA,MIN.INTER.DEV.LOC.,,
437602,MIN.INTER.DEV.LOC.COMMUNE DE KALAA KBIRA,GENERAL,ADMINISTRATION,COMMUNE DE KALAA KBIRA,MIN.INTER.DEV.LOC.,,
437612,MIN.INTER.DEV.LOC.COMMUNE DE KERKER,GENERAL,ADMINISTRATION,COMMUNE DE KERKER,MIN.INTER.DEV.LOC.,,
437622,MIN.INTER.DEV.LOC.COMMUNE OULED CHAMEKH,GENERAL,ADMINISTRATION,COMMUNE OULED CHAMEKH,MIN.INTER.DEV.LOC.,,
437632,MIN.INTER.DEV.LOC.COMMUNE DE SIDI EL HENI,GENERAL,ADMINISTRATION,COMMUNE DE SIDI EL HENI,MIN.INTER.DEV.LOC.,,
437642,MIN.INTER.DEV.LOC.COMMUNE EL MAZZOUNA,GENERAL,ADMINISTRATION,COMMUNE EL MAZZOUNA,MIN.INTER.DEV.LOC.,,
437652,MIN.SANTE PUB.HOPITAL CIRCONS.DE BEMBLA,GENERAL,ADMINISTRATION,HOPITAL CIRCONS.DE BEMBLA,MIN.SANTE PUB.,,
437662,MIN.SANTE PUB.CENTRE D'IMAGERIE PAR RESONANCE MAGNETIQUE,GENERAL,ADMINISTRATION,CENTRE D'IMAGERIE PAR RESONANCE MAGNETIQUE,MIN.SANTE PUB.,,
437672,MIN.SANTE PUB.ECOLE SUP. DES SCIENCES ET TECH. DE LA SANTE,GENERAL,ADMINISTRATION,ECOLE SUP. DES SCIENCES ET TECH. DE LA SANTE,MIN.SANTE PUB.,,
437682,MIN.INTER.DEV.LOC. DISTRICT DE SURETE DE GAFSA,GENERAL,ADMINISTRATION,DISTRICT DE SURETE DE GAFSA,MIN.INTER.DEV.LOC.,,
437692,MIN.INTER.DEV.LOC.GOUVERNORAT DE MONASTIR-SURETE NATIONALE,GENERAL,ADMINISTRATION,GOUVERNORAT DE MONASTIR- DIRECTION DE LA SURETE,MIN.INTER.DEV.LOC.,,
437702,MIN.INTER.DEV.LOC.GOUVERNORAT DE SOUSE- SECTEUR DE POLICE SOU,GENERAL,ADMINISTRATION,GOUVERNORAT DE SOUSE- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437712,MIN.INTER.DEV.LOC.COMMUNE DE BOUHJAR,GENERAL,ADMINISTRATION,COMMUNE DE BOUHJAR,MIN.INTER.DEV.LOC.,,
437722,MIN.INTER.COMMUNE DE H'BIRA,GENERAL,ADMINISTRATION,COMMUNE DE H'BIRA,MIN.INTER.DEV.LOC.,,
437732,MIN.INTER.DEV.LOC.COMMUNE DE THELEPTE,GENERAL,ADMINISTRATION,COMMUNE DE THELEPTE,MIN.INTER.DEV.LOC.,,
437742,MIN.INTER.DEV.LOC.COMMUNE DE FERIANA,GENERAL,ADMINISTRATION,COMMUNE DE FERIANA,MIN.INTER.DEV.LOC.,,
437752,MIN.INTER.DEV.LOC.COMMUNE DE HAIDRA,GENERAL,ADMINISTRATION,COMMUNE DE HAIDRA,MIN.INTER.DEV.LOC.,,
437761,MIN.INTER.DEV.LOC.COMMUNE DE SOUASSI,GENERAL,ADMINISTRATION,COMMUNE DE SOUASSI,MIN.INTER.DEV.LOC.,,
437771,MIN.INTER.DEV.LOC.COMMUNE DE HAJEB EL AYOUN,GENERAL,ADMINISTRATION,COMMUNE DE HAJEB EL AYOUN,MIN.INTER.DEV.LOC.,,
437782,MIN.INTER.DEV.LOC.COMMUNE HERGLA,GENERAL,ADMINISTRATION,COMMUNE HERGLA,MIN.INTER.DEV.LOC.,,
437792,MIN.INTER.DEV.LOC.COMMUNE EL JEM,GENERAL,ADMINISTRATION,COMMUNE EL JEM,MIN.INTER.DEV.LOC.,,
437802,MIN.INTER. GOUVERNORAT DE GAFSA - P.D.R.I  -,GENERAL,ADMINISTRATION,GOUVERNORAT DE GAFSA - P.D.R.I  -,MIN.INTER.DEV.LOC.,,
437812,MIN.SANTE PUB.HOPITAL DE FOUSSANA,GENERAL,ADMINISTRATION,HOPITAL DE FOUSSANA,MIN.SANTE PUB.,,
437822,MIN.SANTE PUB.HOPITAL DE BOUFICHA,GENERAL,ADMINISTRATION,HOPITAL DE BOUFICHA,MIN.SANTE PUB.,,
437832,MIN.INTER.DEV.LOC.COMMUNE DE OUESLATIA,GENERAL,ADMINISTRATION,COMMUNE DE OUESLATIA,MIN.INTER.DEV.LOC.,,
437842,MIN.INTER.DEV.LOC.COMMUNE DE LA HENCHA,GENERAL,ADMINISTRATION,COMMUNE DE LA HENCHA,MIN.INTER.DEV.LOC.,,
437852,MIN.INTER.DEV.LOC.GOUVERNORAT DE KAIROUAN- SECTEUR POLICE DE,GENERAL,ADMINISTRATION,GOUVERNORAT DE KAIROUAN- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437862,MIN.INTER.DEV.LOC.GOUVERNORAT DE SFAX- SECTEUR POLICE DE SFAX,GENERAL,ADMINISTRATION,GOUVERNORAT DE SFAX- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437872,MIN.INTER.DEV.LOC.GOUVERNORAT DE TATAOUINE- SECTEUR POLICE DE,GENERAL,ADMINISTRATION,GOUVERNORAT DE TATAOUINE- SECTEUR POLICE DE,MIN.INTER.DEV.LOC.,,
437882,MIN.INTER.DEV.LOC.GOUVERNORAT DE KEBILI- SECTEUR DE POLICE KE,GENERAL,ADMINISTRATION,GOUVERNORAT DE KEBILI- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437892,MIN.INTER.DEV.LOC.GOUVERNORAT DE GABES- SECTEUR DE POLICE GAB,GENERAL,ADMINISTRATION,GOUVERNORAT DE GABES- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437902,MIN.INTER.DEV.LOC.GOUVERNORAT DE MAHDIA - SECTEUR POLICE DE M,GENERAL,ADMINISTRATION,GOUVERNORAT DE MAHDIA - SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437912,MIN.INTER.DEV.LOC.GOUVERNORAT DE MEDENINE-SECTEUR DE POLICE M,GENERAL,ADMINISTRATION,GOUVERNORAT DE MEDENINE-SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437922,MIN.INTER.DEV.LOC.GOUVERNORAT DE KASSERINE- SECTEUR DE POLICE,GENERAL,ADMINISTRATION,GOUVERNORAT DE KASSERINE- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437932,MIN.INTER.DEV.LOC.GOUVERNORAT DE TOZEUR- SECTEUR DE POLICE TO,GENERAL,ADMINISTRATION,GOUVERNORAT DE TOZEUR- SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437942,MIN.INTER.DEV.LOC.GOUVERNORAT SIDI BOUZID-SECTEUR DE POLICE S,GENERAL,ADMINISTRATION,GOUVERNORAT SIDI BOUZID-SECTEUR DE POLICE,MIN.INTER.DEV.LOC.,,
437952,MIN.INTER.DEV.LOC.COMMUNE OULED HAFFOUZ,GENERAL,ADMINISTRATION,COMMUNE OULED HAFFOUZ,MIN.INTER.DEV.LOC.,,
437962,MIN.INTER.DEV.LOC.GOUVERNORAT TATAOUINE-PROGRAMME REG.DE DEVE,GENERAL,ADMINISTRATION,GOUVERNORAT TATAOUINE-PROGRAMME REG.DE DEVE,MIN.INTER.DEV.LOC.,,
437972,MIN.SANTE PUB. GROUPEMENT SANTE DE BASE MENZEL CHAKER - AGUAREB,GENERAL,ADMINISTRATION,GROUPEMENT SANTE DE BASE MENZEL CHAKER - AGUAREB,MIN.SANTE PUB.,,
437982,MIN.INTER.DEV.LOC. COMMUNE DE CHERAHIL,GENERAL,ADMINISTRATION,COMMUNE DE CHERAHIL,MIN.INTER.DEV.LOC.,,
437992,MIN.DEV.COOP.INTER. COMMUNE DE KONDAR,GENERAL,ADMINISTRATION,COMMUNE DE KONDAR,MIN.DEV.COOP.INTER.,,
438022,MIN.AFF.SOC.SOLID.DELEGATION REG.DE SFAX,GENERAL,ADMINISTRATION,DELEGATION REG.DE SFAX,MIN.AFF.FEM.FAM.ENF.,,
438032,MIN.AFF.SOC.SOLID.CENTRE FORM.CONDUCT.ROUTIERS,GENERAL,ADMINISTRATION,CENTRE FORM.CONDUCT.ROUTIERS,MIN.AFF.FEM.FAM.ENF.,,
438042,MIN.ENS.SUP.RECH.SC.TECH.INST.SUP.DES ETUDES TECHNOLOGIQUES,GENERAL,ADMINISTRATION,INST.SUP.DES ETUDES TECHNOLOGIQUES,MIN.ENS.SUP.RECH.SC.,,
438052,MIN.AFF.SOC.SOLID. CENTRE DE DEFENSE ET D'INTEGRATION SOCIALE,GENERAL,ADMINISTRATION,CENTRE DE DEFENSE ET D'INTEGRATION SOCIALE,MIN.AFF.FEM.FAM.ENF.,,
438072,MIN.AFF.SOC.SOLID.CENTRE NAT.PLOMB.CHAUF.CLIM.,GENERAL,ADMINISTRATION,CENTRE NAT.PLOMB.CHAUF.CLIM.,MIN.AFF.FEM.FAM.ENF.,,
438082,MIN.AFF.SOC.SOLID.CENTRE DE BATIMENT EL GRINE,GENERAL,ADMINISTRATION,CENTRE DE BATIMENT EL GRINE,MIN.AFF.FEM.FAM.ENF.,,
438092,MIN.AFF.SOC.SOLID.CENTRE SECTORIEL DE FORMATION EN ENERGETIQU,GENERAL,ADMINISTRATION,CENTRE SECTORIEL DE FORMATION EN ENERGETIQU,MIN.AFF.FEM.FAM.ENF.,,
438102,MIN.EMPLOICENTRE DE FORMATION ET D'APPRENTISSAGE,GENERAL,ADMINISTRATION,CENTRE DE FORMATION ET D'APPRENTISSAGE,MIN.EMPLOI,,
438112,MIN.AFF.SOC.SOLID. CENTRE DE DEF.INTEG.SOC.,GENERAL,ADMINISTRATION,CENTRE DE DEF.INTEG.SOC.,MIN.AFF.FEM.FAM.ENF.,,
438142,MIN.AFF.SOC.SOLID.FAMILLE PRODUCTIVE,GENERAL,ADMINISTRATION,FAMILLE PRODUCTIVE,MIN.AFF.FEM.FAM.ENF.,,
438162,MIN.AFF.SOC.SOLID.ASSO.TUN.AIDE SOURDS ET MUETS,GENERAL,ADMINISTRATION,ASSO.TUN.AIDE SOURDS ET MUETS,MIN.AFF.FEM.FAM.ENF.,,
438172,MIN.EMPLOIDELEGATION REG.FORM.PROF.EMP.,GENERAL,ADMINISTRATION,DELEGATION REG.FORM.PROF.EMP.,MIN.EMPLOI,,
438182,MIN.AFF.SOC.SOLID.COMPLEXE SANITAIRE EDUCATIF INSUFF. MOTEURS,GENERAL,ADMINISTRATION,COMPLEXE SANITAIRE EDUCATIF INSUFF. MOTEURS,MIN.AFF.FEM.FAM.ENF.,,
438192,MIN.AFF.SOC.SOLID.CENTRE NATIONAL PROF. HANDICAPES,GENERAL,ADMINISTRATION,CENTRE NATIONAL PROF. HANDICAPES,MIN.AFF.FEM.FAM.ENF.,,
438202,MIN.EMPLOICENTRE DE L'ARTISANAT,GENERAL,ADMINISTRATION,CENTRE DE L'ARTISANAT,MIN.EMPLOI,,
438212,MIN.EMPLOICENTRE DE LA JEUNE FILLE RURALE,GENERAL,ADMINISTRATION,CENTRE DE LA JEUNE FILLE RURALE,MIN.EMPLOI,,
438222,MIN.EMPLOICENTRE DE FORM.CONDUCTEURS ROUTIERS A.T.F.P,GENERAL,ADMINISTRATION,CENTRE DE FORM.CONDUCTEURS ROUTIERS A.T.F.P,MIN.EMPLOI,,
438232,MIN.CULT.JEUN.LOIS. COMMISSARIAT REG.CULT.JEUN.LOISIRS,GENERAL,ADMINISTRATION,COMMISSARIAT REG.CULT.JEUN.LOISIRS,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438242,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP.DES ETUDES APPLIQUEES EN HUMAN,GENERAL,ADMINISTRATION,INSTITUT SUP.DES ETUDES APPLIQUEES EN HUMAN,MIN.ENS.SUP.RECH.SC.,,
438252,MIN.ENS.SUP.RECH.SC.TECH.INST.SUP.DES LANGUES APPLIQUEES AUX AFFAIRE,GENERAL,ADMINISTRATION,INST.SUP.DES LANGUES APPLIQUEES AUX AFFAIRE,MIN.ENS.SUP.RECH.SC.,,
438262,MIN.EDUC.FORM.CENTRE REGIONAL DE L'EDUCATION ET DE LA FOR,GENERAL,ADMINISTRATION,CENTRE REGIONAL DE L'EDUCATION ET DE LA FOR,MIN.EDUC.,,
438272,MIN.ENS.SUP.RECH.SC.TECH.INST.SUP.DE BIOTECHNOLOGIE,GENERAL,ADMINISTRATION,INST.SUP.DE BIOTECHNOLOGIE,MIN.ENS.SUP.RECH.SC.,,
438282,MIN.AFF.SOC.SOLID. CENTRE DE DEF.INTEGRATION SOCIALE,GENERAL,ADMINISTRATION,CENTRE DE DEF.INTEGRATION SOCIALE,MIN.AFF.FEM.FAM.ENF.,,
438292,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP.DE FINANCES ET DE FISCALITE,GENERAL,ADMINISTRATION,INSTITUT SUP.DE FINANCES ET DE FISCALITE,MIN.ENS.SUP.RECH.SC.,,
438302,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP.DES ARTS ET METIERS,GENERAL,ADMINISTRATION,INSTITUT SUP.DES ARTS ET METIERS,MIN.ENS.SUP.RECH.SC.,,
438312,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE DE LA JEUN.ET DE L'ENF.,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUN.ET DE L'ENF.,MIN.AFF.FEM.FAM.ENF.,,
438322,MIN.CULT.JEUN.LOIS.CENTRE INTEGRE JEUN.ENF.,GENERAL,ADMINISTRATION,CENTRE INTEGRE JEUN.ENF.,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438332,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE DE LA JEUN.ET DE L'ENF.,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUN.ET DE L'ENF.,MIN.AFF.FEM.FAM.ENF.,,
438342,MIN.CULT.JEUN.LOIS.CENTRE INTEGRE DE LA JEUN. ET DE L'ENF,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUN. ET DE L'ENF,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438352,MIN.CULT.JEUN.LOIS.CENTRE INTEGRE JEUN.ENF.,GENERAL,ADMINISTRATION,CENTRE INTEGRE JEUN.ENF.,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438362,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE JEUN. ENF,GENERAL,ADMINISTRATION,CENTRE INTEGRE JEUN. ENF,MIN.AFF.FEM.FAM.ENF.,,
438372,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE JEUN.ENF.,GENERAL,ADMINISTRATION,CENTRE INTEGRE JEUN.ENF.,MIN.AFF.FEM.FAM.ENF.,,
438382,MIN.SPORTSCOMMISSARIAT REGIONAL DES SPORTS,GENERAL,ADMINISTRATION,COMMISSARIAT REGIONAL DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438392,MIN.SPORTSCOMMISSARIAT REG. DES SPORTS,GENERAL,ADMINISTRATION,COMMISSARIAT REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438402,MIN.SPORTSCOMM. REG. DES SPORTS,GENERAL,ADMINISTRATION,COMM. REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438412,MIN.SPORTSCOMM. REG. DES SPORTS,GENERAL,ADMINISTRATION,COMM. REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438422,MIN.JEUN.SPORTS EDUC.PHYS. COMMISSARIAT REG.DE TATAOUINE,GENERAL,ADMINISTRATION,COMMISSARIAT REG.DE TATAOUINE,MIN.JEUN.SPORTS EDUC.PHYS.,,
438432,MIN.SPORTSCOMMISSARIAT REGIONAL DES SPORTS,GENERAL,ADMINISTRATION,COMMISSARIAT REGIONAL DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438442,MIN.JEUN.SPORT  CMMISSARIAT REG. DES JEUN.ET SPORTS,GENERAL,ADMINISTRATION,COMMISSARIAT REG. DES JEUN.ET SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438462,MIN.AFF.SOC.SOLID. CENTRE DE DEFENSE ET D'INTEGRATION SOC.,GENERAL,ADMINISTRATION,CENTRE DE DEFENSE ET D'INTEGRATION SOC.,MIN.AFF.FEM.FAM.ENF.,,
438472,MIN.SPORTSCOMM. REG. DES SPORTS,GENERAL,ADMINISTRATION,COMM. REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438482,MIN.SPORTSCOMM. REG. DES SPORTS,GENERAL,ADMINISTRATION,COMM. REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438492,MIN.SPORTSCOMMISSARIAT REG. DES SPORTS,GENERAL,ADMINISTRATION,COMMISSARIAT REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438502,MIN.JEUN.SPORTS EDUC.PHYS. COMM.REG.JEUN.SPORTS EDUC.PHYS.,GENERAL,ADMINISTRATION,COMM.REG.JEUN.SPORTS EDUC.PHYS.,MIN.JEUN.SPORTS EDUC.PHYS.,,
438512,MIN.SPORTSCOMM. REG. DES SPORTS,GENERAL,ADMINISTRATION,COMM. REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438522,MIN.SPORTSCOMM. REG. DES SPORTS,GENERAL,ADMINISTRATION,COMM. REG. DES SPORTS,MIN.JEUN.SPORTS EDUC.PHYS.,,
438532,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. KASSERINE,GENERAL,ADMINISTRATION,COMM. REG. CULT. KASSERINE,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438542,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. SOUSSE,GENERAL,ADMINISTRATION,COMM. REG. CULT. SOUSSE,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438552,MIN.CULT.SAUVEG.PATRIMOINE  COMMISSARIAT REG.CULT.SAUVEG.PATRIMOINE,GENERAL,ADMINISTRATION,COMMISSARIAT REG.CULT.SAUVEG.PATRIMOINE,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438562,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. MAHDIA,GENERAL,ADMINISTRATION,COMM. REG. CULT. MAHDIA,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438572,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. SFAX,GENERAL,ADMINISTRATION,COMM. REG. CULT. SFAX,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438582,MIN.CULT.    COMM. REG. DES AFF.CULTURELLES,GENERAL,ADMINISTRATION,COMM. REG. DES AFF.CULTURELLES,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438592,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. SIDI BOUZID,GENERAL,ADMINISTRATION,COMM. REG. CULT. SIDI BOUZID,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438602,MIN.CULT.SAUV.PAT  COMM. REG. CULT. SAUV.PAT.DE GAFSA,GENERAL,ADMINISTRATION,COMM. REG. CULT. SAUV.PAT.DE GAFSA,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438612,MIN.CULT.JEUN.LOIS.COMM. REG. CULT.TOZEUR,GENERAL,ADMINISTRATION,COMM. REG. CULT.TOZEUR,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438622,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. KEBILI,GENERAL,ADMINISTRATION,COMM. REG. CULT. KEBILI,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438632,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. MEDENINE,GENERAL,ADMINISTRATION,COMM. REG. CULT. MEDENINE,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438642,MIN.CULT.JEUN.LOIS.COMM. REG. CULT. TATAOUINE,GENERAL,ADMINISTRATION,COMM. REG. CULT. TATAOUINE,MIN.CULT.SAUVEGARDE DU PATRIMOINE,,
438652,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE DE LA JEUNESSE ET DE L'ENFAN,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUNESSE ET DE L'ENFAN,MIN.AFF.FEM.FAM.ENF.,,
438662,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE DE LA JEUNESSE ET DE L'ENFAN,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUNESSE ET DE L'ENFAN,MIN.AFF.FEM.FAM.ENF.,,
438672,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE DE LA JEUN. ET DE L'ENFANCE,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUN. ET DE L'ENFANCE,MIN.AFF.FEM.FAM.ENF.,,
438682,MIN.AFF.FEM.FAM.ENF.CENTRE INTEGRE DE LA JEUN. ET DE L'ENF.,GENERAL,ADMINISTRATION,CENTRE INTEGRE DE LA JEUN. ET DE L'ENF.,MIN.AFF.FEM.FAM.ENF.,,
438692,MIN.ENS.SUP.RECH.SC.TECH.FACULTE DES SC.ECONOMIQUES ET GESTION,GENERAL,ADMINISTRATION,FACULTE DES SC.ECONOMIQUES ET GESTION,MIN.ENS.SUP.RECH.SC.,,
438702,MIN.AFF.SOC.SOLID.CENTRE DE DEFENSE ET D'INTEGRATION SOCIALE,GENERAL,ADMINISTRATION,CENTRE DE DEFENSE ET D'INTEGRATION SOCIALE,MIN.AFF.FEM.FAM.ENF.,,
438712,"MIN.ENS.SUP.RECH.SC.TECH.FOYER UNIVERSITAIRE ""  ULYSSE """,GENERAL,ADMINISTRATION,"FOYER UNIVERSITAIRE ""  ULYSSE """,MIN.ENS.SUP.RECH.SC.,,
438722,"MIN.ENS.SUP.RECH.SC.TECH.FOYER UNIVERSITAIRE "" IBN MANDHOUR """,GENERAL,ADMINISTRATION,"FOYER UNIVERSITAIRE "" IBN MANDHOUR """,MIN.ENS.SUP.RECH.SC.,,
438732,"MIN.ENS.SUP.RECH.SC.TECH.RESTAURANT UNIVERSITAIRE "" EZAYATINE""",GENERAL,ADMINISTRATION,"RESTAURANT UNIVERSITAIRE "" EZAYATINE""",MIN.ENS.SUP.RECH.SC.,,
438742,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP.DES BEAUX-ARTS DE SOUSSE,GENERAL,ADMINISTRATION,INSTITUT SUP.DES BEAUX-ARTS DE SOUSSE,MIN.ENS.SUP.RECH.SC.,,
438752,MIN.ENS.SUP.RECH.SC.TECH.INST.SUP.DES ETUDES TECHNOLOGIQUES,GENERAL,ADMINISTRATION,INST.SUP.DES ETUDES TECHNOLOGIQUES,MIN.ENS.SUP.RECH.SC.,,
438762,MIN.ENS.SUP.RECH.SC.TECH.FACULTE DES SCIENCES DE GAFSA,GENERAL,ADMINISTRATION,FACULTE DES SCIENCES DE GAFSA,MIN.ENS.SUP.RECH.SC.,,
438772,MIN.AFF.SOC.SOLID.CENTRE DE DEFFENSE ET D'INTEGRATION SOCIALE,GENERAL,ADMINISTRATION,CENTRE DE DEFFENSE ET D'INTEGRATION SOCIALE,MIN.AFF.FEM.FAM.ENF.,,
438782,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP. DES LANGUES,GENERAL,ADMINISTRATION,INSTITUT SUP. DES LANGUES,MIN.ENS.SUP.RECH.SC.,,
438792,MIN.ENS.SUP.RECH.SC.TECH.INST.SUP.D'INFORMATIQUE ET DE MULTIMEDIA,GENERAL,ADMINISTRATION,INST.SUP.D'INFORMATIQUE ET DE MULTIMEDIA,MIN.ENS.SUP.RECH.SC.,,
438802,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP.D'INFORMATIQUE ET DE GESTION,GENERAL,ADMINISTRATION,INSTITUT SUP.D'INFORMATIQUE ET DE GESTION,MIN.ENS.SUP.RECH.SC.,,
438812,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT HAUTES ETUDES COMMERCIALES,GENERAL,ADMINISTRATION,INSTITUT HAUTES ETUDES COMMERCIALES,MIN.ENS.SUP.RECH.SC.,,
438822,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUP.D'INFORMATIQUE ET MATHEMATIQUE,GENERAL,ADMINISTRATION,INSTITUT SUP.D'INFORMATIQUE ET MATHEMATIQUE,MIN.ENS.SUP.RECH.SC.,,
438832,MIN.ENS.SUP.RECH.SC.TECH.  ECOLE NLE. D'ELECTRONIQUE ET TELECOMMUNICAT,GENERAL,ADMINISTRATION,ECOLE NLE. D'ELECTRONIQUE ET TELECOMMUNICAT,MIN.ENS.SUP.RECH.SC.,,
438842,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUPERIEUR DE GESTION INDUSTRIELLE,GENERAL,ADMINISTRATION,INSTITUT SUPERIEUR DE GESTION INDUSTRIELLE,MIN.ENS.SUP.RECH.SC.,,
438852,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT HAUTES ETUDES COMMERCIALES,GENERAL,ADMINISTRATION,INSTITUT HAUTES ETUDES COMMERCIALES,MIN.ENS.SUP.RECH.SC.,,
438862,MIN.ENS.SUP.RECH.SC.TECH.RESTAURANT UNIVERSITAIRE IBN JAZZAR,GENERAL,ADMINISTRATION,RESTAURANT UNIVERSITAIRE IBN JAZZAR,MIN.ENS.SUP.RECH.SC.,,
438872,MIN.ENS.SUP.RECH.SC.TECH.FOYER UNIVERSITAIRE IBN RACHIK DE RAKADA,GENERAL,ADMINISTRATION,FOYER UNIVERSITAIRE IBN RACHIK DE RAKADA,MIN.ENS.SUP.RECH.SC.,,
438882,MIN.ENS.SUP.RECH.SC.TECH.RESTAURANT UNIV.L'OASIS,GENERAL,ADMINISTRATION,RESTAURANT UNIV.L'OASIS,MIN.ENS.SUP.RECH.SC.,,
438892,MIN.ENS.SUP.RECH.SC.TECH.RESTAURANT UNIV. IBN RACHED,GENERAL,ADMINISTRATION,RESTAURANT UNIV. IBN RACHED,MIN.ENS.SUP.RECH.SC.,,
438902,MIN.ENS.SUP.RECH.SC.TECH.RESTAURANT UNIV.KHEIREDDINE TOUNSI,GENERAL,ADMINISTRATION,RESTAURANT UNIV.KHEIREDDINE TOUNSI,MIN.ENS.SUP.RECH.SC.,,
